RBP_ID	Family_ID	RSource_ID	Motif_ID	MSource_ID	DBID	RBP_Name	RBP_Species	RBP_Status	Family_Name	RBDs	RBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	RBPSource_Name	RBPSource_URL	RBPSource_Year	RBPSource_Month	RBPSource_Day
T37258_0.6	F49_0.6	TS19_0.6	M312_0.6	MS1_0.6	ENSG00000135486	HNRNPA1	Homo_sapiens	D	RRM	RRM_1	1	0.70	560_17925491	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37259_0.6	F49_0.6	TS19_0.6	M102_0.6	MS2_0.6	ENSG00000136450	SRSF1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00106	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37259_0.6	F49_0.6	TS19_0.6	M103_0.6	MS2_0.6	ENSG00000136450	SRSF1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00107	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37259_0.6	F49_0.6	TS19_0.6	M104_0.6	MS2_0.6	ENSG00000136450	SRSF1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00108	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37259_0.6	F49_0.6	TS19_0.6	M105_0.6	MS2_0.6	ENSG00000136450	SRSF1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00109	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37259_0.6	F49_0.6	TS19_0.6	M106_0.6	MS2_0.6	ENSG00000136450	SRSF1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00110	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37259_0.6	F49_0.6	TS19_0.6	M154_0.6	MS2_0.6	ENSG00000136450	SRSF1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00163	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37259_0.6	F49_0.6	TS19_0.6	M270_0.6	MS1_0.6	ENSG00000136450	SRSF1	Homo_sapiens	D	RRM	RRM_1	1	0.70	229_19116412	CLIP-seq	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37259_0.6	F49_0.6	TS19_0.6	M272_0.6	MS1_0.6	ENSG00000136450	SRSF1	Homo_sapiens	D	RRM	RRM_1	1	0.70	242_7543047	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37259_0.6	F49_0.6	TS19_0.6	M273_0.6	MS1_0.6	ENSG00000136450	SRSF1	Homo_sapiens	D	RRM	RRM_1	1	0.70	243_7543047	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37259_0.6	F49_0.6	TS19_0.6	M351_0.6	MS1_0.6	ENSG00000136450	SRSF1	Homo_sapiens	D	RRM	RRM_1	1	0.70	952_7543047	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37260_0.6	F49_0.6	TS19_0.6	M311_0.6	MS1_0.6	ENSG00000136527	TRA2B	Homo_sapiens	D	RRM	RRM_1	1	0.70	547_9546399	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37261_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000137216	TMEM63B	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37262_0.6	F49_0.6	TS19_0.6	M012_0.6	MS2_0.6	ENSG00000137449	CPEB2	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00012	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37263_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000137760	ALKBH8	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37264_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000137776	SLTM	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37265_0.6	F49_0.6	TS19_0.6	M301_0.6	MS1_0.6	ENSG00000138668	HNRNPD	Homo_sapiens	I	RRM	RRM_1	1	0.70	39_12419250	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37266_0.6	F49_0.6	TS19_0.6	M021_0.6	MS2_0.6	ENSG00000138757	G3BP2	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00021	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37267_0.6	F49_0.6	TS19_0.6	M023_0.6	MS2_0.6	ENSG00000139675	HNRNPA1L2	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00023	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37268_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000139718	SETD1B	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37269_0.6	F49_0.6	TS19_0.6	M178_0.6	MS2_0.6	ENSG00000140488	BRUNOL6	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00187	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37270_0.6	F49_0.6	TS19_0.6	M195_0.6	MS2_0.6	ENSG00000143368	SF3B4	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00224	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37270_0.6	F49_0.6	TS19_0.6	M201_0.6	MS2_0.6	ENSG00000143368	SF3B4	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00232	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37270_0.6	F49_0.6	TS19_0.6	M205_0.6	MS2_0.6	ENSG00000143368	SF3B4	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00237	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37270_0.6	F49_0.6	TS19_0.6	M261_0.6	MS1_0.6	ENSG00000143368	SF3B4	Homo_sapiens	I	RRM	RRM_1	1	0.70	145_9163526	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37271_0.6	F49_0.6	TS19_0.6	M169_0.6	MS2_0.6	ENSG00000143889	hnRNPLL	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00178	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37272_0.6	F49_0.6	TS19_0.6	M055_0.6	MS2_0.6	ENSG00000144642	RBMS3	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00057	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37272_0.6	F49_0.6	TS19_0.6	M164_0.6	MS2_0.6	ENSG00000144642	RBMS3	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00173	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37273_0.6	F49_0.6	TS19_0.6	M302_0.6	MS1_0.6	ENSG00000145907	G3BP1	Homo_sapiens	D	RRM	RRM_1	1	0.70	432_11604510	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37274_0.6	F49_0.6	TS19_0.6	M307_0.6	MS1_0.6	ENSG00000147140	NONO	Homo_sapiens	D	RRM	RRM_1	1	0.70	488_9001221	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37274_0.6	F49_0.6	TS19_0.6	M309_0.6	MS1_0.6	ENSG00000147140	NONO	Homo_sapiens	D	RRM	RRM_1	1	0.70	490_12403470	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37275_0.6	F49_0.6	TS19_0.6	M344_0.6	MS1_0.6	ENSG00000147274	RBMX	Homo_sapiens	D	RRM	RRM_1	1	0.70	922_19282290	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37276_0.6	F49_0.6	TS19_0.6	M001_0.6	MS2_0.6	ENSG00000148584	A1CF	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00001	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37277_0.6	F49_0.6	TS19_0.6	M044_0.6	MS2_0.6	ENSG00000148840	PPRC1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00045	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37278_0.6	F49_0.6	TS19_0.6	M073_0.6	MS2_0.6	ENSG00000149016	STAR-PAP	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00075	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37279_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000149187	CELF1	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37280_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000149532	CPSF7	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37281_0.6	F49_0.6	TS19_0.6	M144_0.6	MS2_0.6	ENSG00000151846	PABPC3	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00153	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37282_0.6	F49_0.6	TS19_0.6	M310_0.6	MS1_0.6	ENSG00000151923	TIAL1	Homo_sapiens	D	RRM	RRM_1	1	0.70	500_17682065	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37283_0.6	F49_0.6	TS19_0.6	M052_0.6	MS2_0.6	ENSG00000151962	RBM46	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00054	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37284_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000152332	UHMK1	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37285_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000152430	BOLL	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37286_0.6	F49_0.6	TS19_0.6	M210_0.6	MS2_0.6	ENSG00000152795	HNRPDL	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00245	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37286_0.6	F49_0.6	TS19_0.6	M301_0.6	MS1_0.6	ENSG00000152795	HNRPDL	Homo_sapiens	I	RRM	RRM_1	1	0.70	39_12419250	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37287_0.6	F49_0.6	TS19_0.6	M143_0.6	MS2_0.6	ENSG00000153250	RBMS1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00152	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37288_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000153914	SREK1	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37289_0.6	F49_0.6	TS19_0.6	M040_0.6	MS2_0.6	ENSG00000153944	MSI2	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00041	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37289_0.6	F49_0.6	TS19_0.6	M167_0.6	MS2_0.6	ENSG00000153944	MSI2	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00176	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37290_0.6	F49_0.6	TS19_0.6	M019_0.6	MS2_0.6	ENSG00000154548	SRSF12	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00019	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37290_0.6	F49_0.6	TS19_0.6	M086_0.6	MS2_0.6	ENSG00000154548	SRSF12	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00088	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37290_0.6	F49_0.6	TS19_0.6	M087_0.6	MS2_0.6	ENSG00000154548	SRSF12	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00089	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37290_0.6	F49_0.6	TS19_0.6	M088_0.6	MS2_0.6	ENSG00000154548	SRSF12	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00090	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37291_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000155438	MKI67IP	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37292_0.6	F49_0.6	TS19_0.6	M209_0.6	MS2_0.6	ENSG00000155636	RBM45	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00241	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37293_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000155846	PPARGC1B	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37294_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000156304	SCAF4	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37295_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000157110	RBPMS	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37296_0.6	F49_0.6	TS19_0.6	M004_0.6	MS2_0.6	ENSG00000159409	CELF3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00004	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37296_0.6	F49_0.6	TS19_0.6	M079_0.6	MS2_0.6	ENSG00000159409	CELF3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00081	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37296_0.6	F49_0.6	TS19_0.6	M157_0.6	MS2_0.6	ENSG00000159409	CELF3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00166	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37296_0.6	F49_0.6	TS19_0.6	M178_0.6	MS2_0.6	ENSG00000159409	CELF3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00187	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37296_0.6	F49_0.6	TS19_0.6	M229_0.6	MS2_0.6	ENSG00000159409	CELF3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00270	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37297_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000160633	SAFB	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37298_0.6	F49_0.6	TS19_0.6	M157_0.6	MS2_0.6	ENSG00000161082	BRUNOL5	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00166	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37299_0.6	F49_0.6	TS19_0.6	M070_0.6	MS2_0.6	ENSG00000161547	SRSF2	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00072	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37299_0.6	F49_0.6	TS19_0.6	M274_0.6	MS1_0.6	ENSG00000161547	SRSF2	Homo_sapiens	D	RRM	RRM_1	1	0.70	244_7543047	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37299_0.6	F49_0.6	TS19_0.6	M332_0.6	MS1_0.6	ENSG00000161547	SRSF2	Homo_sapiens	D	RRM	RRM_1	1	0.70	791_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37299_0.6	F49_0.6	TS19_0.6	M352_0.6	MS1_0.6	ENSG00000161547	SRSF2	Homo_sapiens	D	RRM	RRM_1	1	0.70	953_7543047	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37300_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000161847	RAVER1	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37301_0.6	F49_0.6	TS19_0.6	M313_0.6	MS1_0.6	ENSG00000162374	ELAVL4	Homo_sapiens	D	RRM	RRM_1	1	0.70	619_19846595	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37301_0.6	F49_0.6	TS19_0.6	M314_0.6	MS1_0.6	ENSG00000162374	ELAVL4	Homo_sapiens	D	RRM	RRM_1	1	0.70	619_19846595.1	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37301_0.6	F49_0.6	TS19_0.6	M315_0.6	MS1_0.6	ENSG00000162374	ELAVL4	Homo_sapiens	D	RRM	RRM_1	1	0.70	619_19846595.2	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37302_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000162437	RAVER2	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37303_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000162775	RBM15	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37304_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000163239	TDRD10	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37305_0.6	F49_0.6	TS19_0.6	M052_0.6	MS2_0.6	ENSG00000163694	RBM47	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00054	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37305_0.6	F49_0.6	TS19_0.6	M234_0.6	MS2_0.6	ENSG00000163694	RBM47	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00279	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37305_0.6	F49_0.6	TS19_0.6	M235_0.6	MS2_0.6	ENSG00000163694	RBM47	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00280	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37306_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000163714	U2SURP	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37307_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000164548	TRA2A	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37308_0.6	F49_0.6	TS19_0.6	M140_0.6	MS2_0.6	ENSG00000165675	ENOX2	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00149	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37309_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000166783	KIAA0430	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37310_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000166831	RBPMS2	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37311_0.6	F49_0.6	TS19_0.6	M017_0.6	MS2_0.6	ENSG00000167281	RBFOX3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00017	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37311_0.6	F49_0.6	TS19_0.6	M118_0.6	MS2_0.6	ENSG00000167281	RBFOX3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00123	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37311_0.6	F49_0.6	TS19_0.6	M159_0.6	MS2_0.6	ENSG00000167281	RBFOX3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00168	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37311_0.6	F49_0.6	TS19_0.6	M297_0.6	MS1_0.6	ENSG00000167281	RBFOX3	Homo_sapiens	I	RRM	RRM_1	1	0.70	36_12574126	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37311_0.6	F49_0.6	TS19_0.6	M298_0.6	MS1_0.6	ENSG00000167281	RBFOX3	Homo_sapiens	I	RRM	RRM_1	1	0.70	37_16537540	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37312_0.6	F49_0.6	TS19_0.6	M151_0.6	MS2_0.6	ENSG00000169045	HNRNPH1	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00160	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37313_0.6	F49_0.6	TS19_0.6	M246_0.6	MS1_0.6	ENSG00000169800	RBMY1F	Homo_sapiens	I	RRM	RRM_1	1	0.70	1052_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37313_0.6	F49_0.6	TS19_0.6	M247_0.6	MS1_0.6	ENSG00000169800	RBMY1F	Homo_sapiens	I	RRM	RRM_1	1	0.70	1053_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37313_0.6	F49_0.6	TS19_0.6	M344_0.6	MS1_0.6	ENSG00000169800	RBMY1F	Homo_sapiens	I	RRM	RRM_1	1	0.70	922_19282290	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37314_0.6	F49_0.6	TS19_0.6	M151_0.6	MS2_0.6	ENSG00000169813	HNRNPF	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00160	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37315_0.6	F49_0.6	TS19_0.6	M022_0.6	MS2_0.6	ENSG00000170144	HNRNPA3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00022	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37315_0.6	F49_0.6	TS19_0.6	M023_0.6	MS2_0.6	ENSG00000170144	HNRNPA3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00023	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37315_0.6	F49_0.6	TS19_0.6	M024_0.6	MS2_0.6	ENSG00000170144	HNRNPA3	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00024	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
